,,feature,feature,feature,feature,feature
,,A_sudden_spike_in_the_rank_of_sm_0,A_sudden_spike_in_the_rank_of_sm_1,A_sudden_spike_in_the_rank_of_sm_2,A_sudden_spike_in_the_rank_of_sm_3,A_sudden_spike_in_the_rank_of_sm_4
datetime,instrument,,,,,
2016-01-06,SH600016,,,,0.0,0.5
2016-01-06,SH600017,,,,0.0,0.0
2016-01-06,SH600018,,,,0.0,0.0
2016-01-06,SH600019,,,,0.0,0.0
2016-01-06,SH600020,,,,0.0,0.0
2016-01-06,SH600021,,,,0.0,0.0
2016-01-06,SH600022,,,,0.0,0.0
2016-01-06,SH600023,,,,0.0,0.0
2016-01-06,SH600026,,,,0.0,0.5
2016-01-06,SH600027,,,,0.0,0.0
2016-01-06,SH600028,,,,0.0,0.0
2016-01-06,SH600029,,,,0.0,0.0
2016-01-06,SH600030,,,,0.0,0.0
2016-01-06,SH600031,,,,0.0,0.0
2016-01-06,SH600033,,,,0.0,0.0
2016-01-06,SH600035,,,,0.0,0.0
2016-01-06,SH600036,,,,0.0,0.0
2016-01-06,SH600037,,,,0.0,0.0
2016-01-06,SH600038,,,,0.0,0.0
2016-01-06,SH600039,,,,0.0,0.0
2016-01-06,SH600048,,,,0.0,0.5
2016-01-06,SH600050,,,,0.0,0.0
2016-01-06,SH600051,,,,0.0,0.0
2016-01-06,SH600052,,,,0.0,0.0
2016-01-06,SH600053,,,,0.0,0.0
2016-01-06,SH600054,,,,0.0,0.0
2016-01-06,SH600055,,,,0.0,0.0
2016-01-06,SH600056,,,,0.0,0.5
2016-01-06,SH600057,,,,0.0,0.0
2016-01-06,SH600058,,,,0.0,0.0
2016-01-06,SH600059,,,,0.0,0.0
2016-01-06,SH600060,,,,0.0,0.5
2016-01-06,SH600061,,,,0.0,0.0
2016-01-06,SH600062,,,,0.0,0.0
2016-01-06,SH600063,,,,0.0,0.0
2016-01-06,SH600064,,,,0.0,0.0
2016-01-06,SH600066,,,,0.0,0.0
2016-01-06,SH600067,,,,0.0,0.5
2016-01-06,SH600068,,,,0.0,0.0
2016-01-06,SH600069,,,,0.0,0.0
2016-01-06,SH600070,,,,0.0,
2016-01-06,SH600071,,,,0.0,0.0
2016-01-06,SH600072,,,,0.0,0.5
2016-01-06,SH600073,,,,0.0,0.0
2016-01-06,SH600074,,,,0.0,0.0
2016-01-06,SH600075,,,,0.0,0.0
2016-01-06,SH600076,,,,0.0,0.0
2016-01-06,SH600077,,,,0.0,0.0
2016-01-06,SH600078,,,,0.0,0.0
2016-01-06,SH600079,,,,0.0,0.0
2016-01-06,SH600080,,,,0.0,0.0
2016-01-06,SH600081,,,,0.0,0.0
2016-01-06,SH600082,,,,0.0,0.0
2016-01-06,SH600083,,,,0.0,0.5
2016-01-06,SH600084,,,,0.0,0.0
2016-01-06,SH600085,,,,0.0,0.0
2016-01-06,SH600086,,,,0.0,0.0
2016-01-06,SH600088,,,,0.0,0.0
2016-01-06,SH600089,,,,0.0,0.5
2016-01-06,SH600090,,,,0.0,0.0
2016-01-06,SH600091,,,,0.0,0.0
2016-01-06,SH600093,,,,0.0,0.0
2016-01-06,SH600094,,,,0.0,0.5
2016-01-06,SH600095,,,,0.0,0.0
2016-01-06,SH600096,,,,0.0,0.0
2016-01-06,SH600097,,,,0.0,0.0
2016-01-06,SH600098,,,,0.0,0.0
2016-01-06,SH600099,,,,0.0,0.0
2016-01-06,SH600100,,,,0.0,0.0
2016-01-06,SH600101,,,,0.0,0.0
2016-01-06,SH600103,,,,0.0,0.0
2016-01-06,SH600104,,,,0.0,0.0
2016-01-06,SH600105,,,,0.0,0.0
2016-01-06,SH600106,,,,0.0,
2016-01-06,SH600107,,,,0.0,0.0
2016-01-06,SH600108,,,,0.0,0.0
2016-01-06,SH600109,,,,0.0,0.0
2016-01-06,SH600110,,,,0.0,0.0
2016-01-06,SH600111,,,,0.0,0.0
2016-01-06,SH600112,,,,0.0,0.0
2016-01-06,SH600113,,,,0.0,0.0
2016-01-06,SH600114,,,,0.0,0.0
2016-01-06,SH600115,,,,0.0,0.0
2016-01-06,SH600116,,,,0.0,0.0
2016-01-06,SH600117,,,,0.0,0.0
2016-01-06,SH600118,,,,0.0,0.5
2016-01-06,SH600119,,,,0.0,0.0
2016-01-06,SH600120,,,,0.0,
2016-01-06,SH600121,,,,0.0,0.0
2016-01-06,SH600122,,,,0.0,
2016-01-06,SH600123,,,,0.0,0.0
2016-01-06,SH600125,,,,0.0,0.0
2016-01-06,SH600126,,,,0.0,0.0
2016-01-06,SH600127,,,,0.0,0.0
2016-01-06,SH600128,,,,0.0,0.0
2016-01-06,SH600129,,,,0.0,0.0
2016-01-06,SH600130,,,,0.0,0.0
2016-01-06,SH600131,,,,0.0,0.5
2016-01-06,SH600132,,,,0.0,0.0
2016-01-06,SH600133,,,,0.0,
2016-01-06,SH600135,,,,0.0,0.5
2016-01-06,SH600136,,,,0.0,0.0
2016-01-06,SH600137,,,,0.0,0.0
2016-01-06,SH600138,,,,0.0,0.5
2016-01-06,SH600139,,,,0.0,0.5
2016-01-06,SH600141,,,,0.0,0.0
2016-01-06,SH600143,,,,0.0,0.0
2016-01-06,SH600145,,,,0.0,
2016-01-06,SH600146,,,,0.0,0.0
2016-01-06,SH600148,,,,0.0,0.0
2016-01-06,SH600149,,,,0.0,0.5
2016-01-06,SH600150,,,,0.0,0.5
2016-01-06,SH600151,,,,0.0,0.5
2016-01-06,SH600152,,,,0.0,0.0
2016-01-06,SH600153,,,,0.0,
2016-01-06,SH600155,,,,0.0,
2016-01-06,SH600156,,,,0.0,
2016-01-06,SH600157,,,,0.0,0.0
2016-01-06,SH600158,,,,0.0,0.0
2016-01-06,SH600159,,,,0.0,0.0
2016-01-06,SH600160,,,,0.0,0.0
2016-01-06,SH600161,,,,0.0,0.5
2016-01-06,SH600162,,,,0.0,0.0
2016-01-06,SH600163,,,,0.0,0.0
2016-01-06,SH600165,,,,0.0,0.0
2016-01-06,SH600166,,,,0.0,0.5
2016-01-06,SH600167,,,,0.0,0.0
2016-01-06,SH600168,,,,0.0,
2016-01-06,SH600169,,,,0.0,0.0
2016-01-06,SH600170,,,,0.0,0.0
2016-01-06,SH600171,,,,0.0,0.0
2016-01-06,SH600172,,,,0.0,0.0
2016-01-06,SH600173,,,,0.0,0.0
2016-01-06,SH600175,,,,0.0,0.5
2016-01-06,SH600176,,,,0.0,0.0
2016-01-06,SH600177,,,,0.0,0.0
2016-01-06,SH600178,,,,0.0,0.5
2016-01-06,SH600179,,,,0.0,0.0
2016-01-06,SH600180,,,,0.0,0.0
2016-01-06,SH600182,,,,0.0,0.0
2016-01-06,SH600183,,,,0.0,0.0
2016-01-06,SH600184,,,,0.0,0.5
2016-01-06,SH600185,,,,0.0,0.0
2016-01-06,SH600186,,,,0.0,0.0
2016-01-06,SH600187,,,,0.0,0.5
2016-01-06,SH600188,,,,0.0,0.0
2016-01-06,SH600189,,,,0.0,0.0
2016-01-06,SH600190,,,,0.0,0.0
2016-01-06,SH600191,,,,0.0,0.0
2016-01-06,SH600192,,,,0.0,0.0
2016-01-06,SH600193,,,,0.0,0.0
2016-01-06,SH600195,,,,0.0,0.5
2016-01-06,SH600196,,,,0.0,0.0
2016-01-06,SH600197,,,,0.0,0.0
2016-01-06,SH600198,,,,0.0,0.0
2016-01-06,SH600199,,,,0.0,0.0
2016-01-06,SH600200,,,,0.0,
2016-01-06,SH600201,,,,0.0,0.0
2016-01-06,SH600202,,,,0.0,0.5
2016-01-06,SH600203,,,,0.0,0.0
2016-01-06,SH600206,,,,0.0,0.0
2016-01-06,SH600207,,,,0.0,0.0
2016-01-06,SH600208,,,,0.0,0.0
2016-01-06,SH600209,,,,0.0,0.0
2016-01-06,SH600210,,,,0.0,0.0
2016-01-06,SH600211,,,,0.0,0.0
2016-01-06,SH600212,,,,0.0,0.0
2016-01-06,SH600213,,,,0.0,0.0
2016-01-06,SH600215,,,,0.0,0.0
2016-01-06,SH600216,,,,0.0,0.0
2016-01-06,SH600217,,,,0.0,0.0
2016-01-06,SH600218,,,,0.0,0.5
2016-01-06,SH600219,,,,0.0,
2016-01-06,SH600220,,,,0.0,0.0
2016-01-06,SH600221,,,,0.0,0.0
2016-01-06,SH600222,,,,0.0,0.0
2016-01-06,SH600223,,,,0.0,0.5
2016-01-06,SH600225,,,,0.0,0.0
2016-01-06,SH600226,,,,0.0,0.0
2016-01-06,SH600227,,,,0.0,
2016-01-06,SH600228,,,,0.0,0.0
2016-01-06,SH600229,,,,0.0,0.0
2016-01-06,SH600230,,,,0.0,0.5
2016-01-06,SH600231,,,,0.0,0.0
2016-01-06,SH600232,,,,0.0,0.0
2016-01-06,SH600233,,,,0.0,
2016-01-06,SH600234,,,,0.0,
2016-01-06,SH600235,,,,0.0,0.0
2016-01-06,SH600236,,,,0.0,0.0
2016-01-06,SH600237,,,,0.0,
2016-01-06,SH600238,,,,0.0,0.0
2016-01-06,SH600239,,,,0.0,0.0
2016-01-06,SH600240,,,,0.0,0.0
2016-01-06,SH600241,,,,0.0,0.0
2016-01-06,SH600242,,,,0.0,0.0
2016-01-06,SH600243,,,,0.0,0.0
2016-01-06,SH600246,,,,0.0,0.0
2016-01-06,SH600247,,,,0.0,0.0
2016-01-06,SH600248,,,,0.0,0.0
2016-01-06,SH600249,,,,0.0,0.0
2016-01-06,SH600250,,,,0.0,0.0
2016-01-06,SH600251,,,,0.0,0.0
2016-01-06,SH600252,,,,0.0,0.0
2016-01-06,SH600255,,,,0.0,0.0
2016-01-06,SH600256,,,,0.0,0.0
2016-01-06,SH600257,,,,0.0,0.0
2016-01-06,SH600258,,,,0.0,0.5
2016-01-06,SH600259,,,,0.0,0.0
2016-01-06,SH600260,,,,0.0,0.0
2016-01-06,SH600261,,,,0.0,0.5
2016-01-06,SH600262,,,,0.0,0.0
2016-01-06,SH600265,,,,0.0,0.0
2016-01-06,SH600266,,,,0.0,0.0
2016-01-06,SH600267,,,,0.0,0.0
2016-01-06,SH600268,,,,0.0,0.5
2016-01-06,SH600269,,,,0.0,0.0
2016-01-06,SH600270,,,,0.0,0.0
2016-01-06,SH600271,,,,0.0,
2016-01-06,SH600272,,,,0.0,0.0
2016-01-06,SH600273,,,,0.0,0.0
2016-01-06,SH600275,,,,0.0,0.0
2016-01-06,SH600276,,,,0.0,0.0
2016-01-06,SH600277,,,,0.0,0.0
2016-01-06,SH600278,,,,0.0,0.0
2016-01-06,SH600279,,,,0.0,0.0
2016-01-06,SH600280,,,,0.0,0.0
2016-01-06,SH600281,,,,0.0,0.0
2016-01-06,SH600282,,,,0.0,
2016-01-06,SH600283,,,,0.0,0.0
2016-01-06,SH600284,,,,0.0,0.0
2016-01-06,SH600285,,,,0.0,0.0
2016-01-06,SH600287,,,,0.0,0.0
2016-01-06,SH600288,,,,0.0,0.0
2016-01-06,SH600289,,,,0.0,0.5
2016-01-06,SH600290,,,,0.0,0.0
2016-01-06,SH600291,,,,0.0,0.0
2016-01-06,SH600292,,,,0.0,0.0
2016-01-06,SH600293,,,,0.0,0.0
2016-01-06,SH600295,,,,0.0,0.0
2016-01-06,SH600297,,,,0.0,0.0
2016-01-06,SH600298,,,,0.0,0.5
2016-01-06,SH600299,,,,0.0,0.0
2016-01-06,SH600300,,,,0.0,0.0
2016-01-06,SH600301,,,,0.0,0.0
2016-01-06,SH600302,,,,0.0,0.0
2016-01-06,SH600303,,,,0.0,0.0
2016-01-06,SH600305,,,,0.0,0.0
2016-01-06,SH600306,,,,0.0,0.0
2016-01-06,SH600307,,,,0.0,0.0
2016-01-06,SH600308,,,,0.0,0.0
2016-01-06,SH600309,,,,0.0,0.0
2016-01-06,SH600310,,,,0.0,0.0
2016-01-06,SH600311,,,,0.0,0.0
2016-01-06,SH600312,,,,0.0,0.0
2016-01-06,SH600313,,,,0.0,0.0
2016-01-06,SH600315,,,,0.0,0.5
2016-01-06,SH600316,,,,0.0,0.0
2016-01-06,SH600317,,,,0.0,0.0
2016-01-06,SH600318,,,,0.0,0.0
2016-01-06,SH600319,,,,0.0,0.0
2016-01-06,SH600320,,,,0.0,0.0
2016-01-06,SH600321,,,,0.0,0.0
2016-01-06,SH600322,,,,0.0,0.0
2016-01-06,SH600323,,,,0.0,0.0
2016-01-06,SH600325,,,,0.0,0.0
2016-01-06,SH600326,,,,0.0,0.0
2016-01-06,SH600327,,,,0.0,0.0
2016-01-06,SH600328,,,,0.0,0.0
2016-01-06,SH600329,,,,0.0,0.0
2016-01-06,SH600330,,,,0.0,0.0
2016-01-06,SH600331,,,,0.0,0.0
2016-01-06,SH600332,,,,0.0,0.0
2016-01-06,SH600333,,,,0.0,0.0
2016-01-06,SH600335,,,,0.0,0.0
2016-01-06,SH600336,,,,0.0,0.0
2016-01-06,SH600337,,,,0.0,0.5
2016-01-06,SH600338,,,,0.0,0.0
2016-01-06,SH600339,,,,0.0,0.0
2016-01-06,SH600340,,,,0.0,0.0
2016-01-06,SH600343,,,,0.0,0.5
2016-01-06,SH600345,,,,0.0,0.0
2016-01-06,SH600346,,,,0.0,0.0
2016-01-06,SH600348,,,,0.0,0.0
2016-01-06,SH600350,,,,0.0,0.0
2016-01-07,SH000300,,,,0.0,0.6666666666666667
2016-01-07,SH000852,,,,0.0,0.6666666666666667
2016-01-07,SH000905,,,,0.0,0.6666666666666667
2016-01-07,SH000906,,,,0.0,0.6666666666666667
2016-01-07,SH000985,,,,0.0,0.6666666666666667
2016-01-07,SH600000,,,,0.0,0.6666666666666667
2016-01-07,SH600004,,,,0.0,0.6666666666666667
2016-01-07,SH600005,,,,0.0,0.6666666666666667
2016-01-07,SH600006,,,,0.0,0.6666666666666667
2016-01-07,SH600007,,,,0.0,0.6666666666666667
2016-01-07,SH600008,,,,0.0,0.6666666666666667
2016-01-07,SH600009,,,,0.0,0.6666666666666667
2016-01-07,SH600010,,,,0.0,0.6666666666666667
2016-01-07,SH600011,,,,0.0,0.6666666666666667
2016-01-07,SH600012,,,,0.0,0.6666666666666667
2016-01-07,SH600015,,,,0.0,0.6666666666666667
2016-01-07,SH600016,,,,0.0,0.6666666666666667
2016-01-07,SH600017,,,,0.0,0.6666666666666667
2016-01-07,SH600018,,,,0.0,0.6666666666666667
2016-01-07,SH600019,,,,0.0,0.6666666666666667
2016-01-07,SH600020,,,,0.0,0.6666666666666667
2016-01-07,SH600021,,,,0.0,0.6666666666666667
2016-01-07,SH600022,,,,0.0,0.6666666666666667
2016-01-07,SH600023,,,,0.0,0.6666666666666667
2016-01-07,SH600026,,,,0.0,0.6666666666666667
2016-01-07,SH600027,,,,0.0,0.6666666666666667
2016-01-07,SH600028,,,,0.0,0.6666666666666667
2016-01-07,SH600029,,,,0.0,0.6666666666666667
2016-01-07,SH600030,,,,0.0,0.6666666666666667
2016-01-07,SH600031,,,,0.0,0.6666666666666667
2016-01-07,SH600033,,,,0.0,0.6666666666666667
2016-01-07,SH600035,,,,0.0,0.6666666666666667
2016-01-07,SH600036,,,,0.0,0.6666666666666667
2016-01-07,SH600037,,,,0.0,0.6666666666666667
2016-01-07,SH600038,,,,0.0,0.6666666666666667
2016-01-07,SH600039,,,,0.0,0.6666666666666667
2016-01-07,SH600048,,,,0.0,0.6666666666666667
2016-01-07,SH600050,,,,0.0,0.6666666666666667
2016-01-07,SH600051,,,,0.0,0.6666666666666667
2016-01-07,SH600052,,,,0.0,0.6666666666666667
2016-01-07,SH600053,,,,0.0,0.5
2016-01-07,SH600054,,,,0.0,0.6666666666666667
2016-01-07,SH600055,,,,0.0,0.6666666666666667
2016-01-07,SH600056,,,,0.0,0.6666666666666667
2016-01-07,SH600057,,,,0.0,0.6666666666666667
2016-01-07,SH600058,,,,0.0,0.6666666666666667
2016-01-07,SH600059,,,,0.0,0.6666666666666667
2016-01-07,SH600060,,,,0.0,0.6666666666666667
2016-01-07,SH600061,,,,0.0,0.6666666666666667
2016-01-07,SH600062,,,,0.0,0.6666666666666667
2016-01-07,SH600063,,,,0.0,0.6666666666666667
2016-01-07,SH600064,,,,0.0,0.6666666666666667
2016-01-07,SH600066,,,,0.0,0.6666666666666667
2016-01-07,SH600067,,,,0.0,0.6666666666666667
2016-01-07,SH600068,,,,0.0,0.6666666666666667
2016-01-07,SH600069,,,,0.0,0.33333333333333337
2016-01-07,SH600070,,,,0.0,
2016-01-07,SH600071,,,,0.0,0.6666666666666667
2016-01-07,SH600072,,,,0.0,0.6666666666666667
2016-01-07,SH600073,,,,0.0,0.6666666666666667
2016-01-07,SH600074,,,,0.0,0.6666666666666667
2016-01-07,SH600075,,,,0.0,0.6666666666666667
2016-01-07,SH600076,,,,0.0,0.6666666666666667
2016-01-07,SH600077,,,,0.0,0.6666666666666667
2016-01-07,SH600078,,,,0.0,0.6666666666666667
2016-01-07,SH600079,,,,0.0,0.6666666666666667
2016-01-07,SH600080,,,,0.0,0.6666666666666667
2016-01-07,SH600081,,,,0.0,0.6666666666666667
2016-01-07,SH600082,,,,0.0,0.6666666666666667
2016-01-07,SH600083,,,,0.0,0.6666666666666667
2016-01-07,SH600084,,,,0.0,0.6666666666666667
2016-01-07,SH600085,,,,0.0,0.6666666666666667
2016-01-07,SH600086,,,,0.0,0.6666666666666667
2016-01-07,SH600088,,,,0.0,0.6666666666666667
2016-01-07,SH600089,,,,0.0,0.6666666666666667
2016-01-07,SH600090,,,,0.0,0.6666666666666667
2016-01-07,SH600091,,,,0.0,0.6666666666666667
2016-01-07,SH600093,,,,0.0,0.6666666666666667
2016-01-07,SH600094,,,,0.0,0.6666666666666667
2016-01-07,SH600095,,,,0.0,0.6666666666666667
2016-01-07,SH600096,,,,0.0,0.6666666666666667
2016-01-07,SH600097,,,,0.0,0.6666666666666667
2016-01-07,SH600098,,,,0.0,0.6666666666666667
2016-01-07,SH600099,,,,0.0,0.6666666666666667
2016-01-07,SH600100,,,,0.0,0.6666666666666667
2016-01-07,SH600101,,,,0.0,0.6666666666666667
2016-01-07,SH600103,,,,0.0,0.6666666666666667
2016-01-07,SH600104,,,,0.0,0.6666666666666667
2016-01-07,SH600105,,,,0.0,0.6666666666666667
2016-01-07,SH600106,,,,0.0,
2016-01-07,SH600107,,,,0.0,0.6666666666666667
2016-01-07,SH600108,,,,0.0,0.6666666666666667
2016-01-07,SH600109,,,,0.0,0.6666666666666667
2016-01-07,SH600110,,,,0.0,0.6666666666666667
2016-01-07,SH600111,,,,0.0,0.6666666666666667
2016-01-07,SH600112,,,,0.0,0.6666666666666667
2016-01-07,SH600113,,,,0.0,0.6666666666666667
2016-01-07,SH600114,,,,0.0,0.6666666666666667
2016-01-07,SH600115,,,,0.0,0.6666666666666667
2016-01-07,SH600116,,,,0.0,0.6666666666666667
2016-01-07,SH600117,,,,0.0,0.6666666666666667
2016-01-07,SH600118,,,,0.0,0.6666666666666667
2016-01-07,SH600119,,,,0.0,0.6666666666666667
2016-01-07,SH600120,,,,0.0,
2016-01-07,SH600121,,,,0.0,0.6666666666666667
2016-01-07,SH600122,,,,0.0,
2016-01-07,SH600123,,,,0.0,0.33333333333333337
2016-01-07,SH600125,,,,0.0,0.6666666666666667
2016-01-07,SH600126,,,,0.0,0.6666666666666667
2016-01-07,SH600127,,,,0.0,0.6666666666666667
2016-01-07,SH600128,,,,0.0,0.6666666666666667
2016-01-07,SH600129,,,,0.0,0.6666666666666667
2016-01-07,SH600130,,,,0.0,0.6666666666666667
2016-01-07,SH600131,,,,0.0,0.6666666666666667
2016-01-07,SH600132,,,,0.0,0.6666666666666667
2016-01-07,SH600133,,,,0.0,
2016-01-07,SH600135,,,,0.0,0.6666666666666667
2016-01-07,SH600136,,,,0.0,0.6666666666666667
2016-01-07,SH600137,,,,0.0,0.6666666666666667
2016-01-07,SH600138,,,,0.0,0.6666666666666667
2016-01-07,SH600139,,,,0.0,0.6666666666666667
2016-01-07,SH600141,,,,0.0,0.6666666666666667
2016-01-07,SH600143,,,,0.0,0.6666666666666667
2016-01-07,SH600145,,,,0.0,
2016-01-07,SH600146,,,,0.0,0.6666666666666667
2016-01-07,SH600148,,,,0.0,0.6666666666666667
2016-01-07,SH600149,,,,0.0,0.6666666666666667
2016-01-07,SH600150,,,,0.0,0.6666666666666667
2016-01-07,SH600151,,,,0.0,0.6666666666666667
2016-01-07,SH600152,,,,0.0,0.6666666666666667
2016-01-07,SH600153,,,,0.0,
2016-01-07,SH600155,,,,0.0,
2016-01-07,SH600156,,,,0.0,
2016-01-07,SH600157,,,,0.0,0.6666666666666667
2016-01-07,SH600158,,,,0.0,0.6666666666666667
2016-01-07,SH600159,,,,0.0,0.6666666666666667
2016-01-07,SH600160,,,,0.0,0.6666666666666667
2016-01-07,SH600161,,,,0.0,0.6666666666666667
2016-01-07,SH600162,,,,0.0,0.6666666666666667
2016-01-07,SH600163,,,,0.0,0.6666666666666667
2016-01-07,SH600165,,,,0.0,0.33333333333333337
2016-01-07,SH600166,,,,0.0,0.6666666666666667
2016-01-07,SH600167,,,,0.0,0.6666666666666667
2016-01-07,SH600168,,,,0.0,
2016-01-07,SH600169,,,,0.0,0.6666666666666667
2016-01-07,SH600170,,,,0.0,0.6666666666666667
2016-01-07,SH600171,,,,0.0,0.6666666666666667
2016-01-07,SH600172,,,,0.0,0.6666666666666667
2016-01-07,SH600173,,,,0.0,0.6666666666666667
2016-01-07,SH600175,,,,0.0,0.6666666666666667
2016-01-07,SH600176,,,,0.0,0.6666666666666667
2016-01-07,SH600177,,,,0.0,0.6666666666666667
2016-01-07,SH600178,,,,0.0,0.6666666666666667
2016-01-07,SH600179,,,,0.0,0.6666666666666667
2016-01-07,SH600180,,,,0.0,0.6666666666666667
2016-01-07,SH600182,,,,0.0,0.33333333333333337
2016-01-07,SH600183,,,,0.0,0.6666666666666667
2016-01-07,SH600184,,,,0.0,0.6666666666666667
2016-01-07,SH600185,,,,0.0,0.6666666666666667
2016-01-07,SH600186,,,,0.0,0.6666666666666667
2016-01-07,SH600187,,,,0.0,0.6666666666666667
2016-01-07,SH600188,,,,0.0,0.6666666666666667
2016-01-07,SH600189,,,,0.0,0.6666666666666667
2016-01-07,SH600190,,,,0.0,0.6666666666666667
2016-01-07,SH600191,,,,0.0,0.6666666666666667
2016-01-07,SH600192,,,,0.0,0.6666666666666667
2016-01-07,SH600193,,,,0.0,0.6666666666666667
2016-01-07,SH600195,,,,0.0,0.6666666666666667
2016-01-07,SH600196,,,,0.0,0.6666666666666667
2016-01-07,SH600197,,,,0.0,0.6666666666666667
2016-01-07,SH600198,,,,0.0,0.6666666666666667
2016-01-07,SH600199,,,,0.0,0.6666666666666667
2016-01-07,SH600200,,,,0.0,
2016-01-07,SH600201,,,,0.0,0.6666666666666667
2016-01-07,SH600202,,,,0.0,0.6666666666666667
2016-01-07,SH600203,,,,0.0,0.6666666666666667
2016-01-07,SH600206,,,,0.0,0.6666666666666667
2016-01-07,SH600207,,,,0.0,0.6666666666666667
2016-01-07,SH600208,,,,0.0,0.6666666666666667
2016-01-07,SH600209,,,,0.0,0.6666666666666667
2016-01-07,SH600210,,,,0.0,0.6666666666666667
2016-01-07,SH600211,,,,0.0,0.6666666666666667
2016-01-07,SH600212,,,,0.0,0.6666666666666667
2016-01-07,SH600213,,,,0.0,0.6666666666666667
2016-01-07,SH600215,,,,0.0,0.6666666666666667
2016-01-07,SH600216,,,,0.0,0.6666666666666667
2016-01-07,SH600217,,,,0.0,0.6666666666666667
2016-01-07,SH600218,,,,0.0,0.6666666666666667
2016-01-07,SH600219,,,,0.0,
2016-01-07,SH600220,,,,0.0,0.6666666666666667
2016-01-07,SH600221,,,,0.0,0.6666666666666667
2016-01-07,SH600222,,,,0.0,0.6666666666666667
2016-01-07,SH600223,,,,0.0,0.6666666666666667
2016-01-07,SH600225,,,,0.0,0.6666666666666667
2016-01-07,SH600226,,,,0.0,0.6666666666666667
2016-01-07,SH600227,,,,0.0,
2016-01-07,SH600228,,,,0.0,0.6666666666666667
2016-01-07,SH600229,,,,0.0,0.6666666666666667
2016-01-07,SH600230,,,,0.0,0.6666666666666667
2016-01-07,SH600231,,,,0.0,0.6666666666666667
2016-01-07,SH600232,,,,0.0,0.6666666666666667
2016-01-07,SH600233,,,,0.0,
2016-01-07,SH600234,,,,0.0,
2016-01-07,SH600235,,,,0.0,0.6666666666666667
2016-01-07,SH600236,,,,0.0,0.6666666666666667
2016-01-07,SH600237,,,,0.0,
2016-01-07,SH600238,,,,0.0,0.6666666666666667
2016-01-07,SH600239,,,,0.0,0.6666666666666667
2016-01-07,SH600240,,,,0.0,0.6666666666666667
2016-01-07,SH600241,,,,0.0,0.6666666666666667
2016-01-07,SH600242,,,,0.0,0.6666666666666667
2016-01-07,SH600243,,,,0.0,0.6666666666666667
2016-01-07,SH600246,,,,0.0,0.6666666666666667
2016-01-07,SH600247,,,,0.0,0.6666666666666667
2016-01-07,SH600248,,,,0.0,0.6666666666666667
2016-01-07,SH600249,,,,0.0,0.6666666666666667
2016-01-07,SH600250,,,,0.0,0.6666666666666667
2016-01-07,SH600251,,,,0.0,0.6666666666666667
2016-01-07,SH600252,,,,0.0,0.6666666666666667
2016-01-07,SH600255,,,,0.0,0.6666666666666667
2016-01-07,SH600256,,,,0.0,0.6666666666666667
2016-01-07,SH600257,,,,0.0,0.6666666666666667
2016-01-07,SH600258,,,,0.0,0.6666666666666667
2016-01-07,SH600259,,,,0.0,0.6666666666666667
2016-01-07,SH600260,,,,0.0,0.6666666666666667
2016-01-07,SH600261,,,,0.0,0.6666666666666667
2016-01-07,SH600262,,,,0.0,0.33333333333333337
2016-01-07,SH600265,,,,0.0,0.6666666666666667
2016-01-07,SH600266,,,,0.0,0.6666666666666667
2016-01-07,SH600267,,,,0.0,0.6666666666666667
2016-01-07,SH600268,,,,0.0,0.6666666666666667
2016-01-07,SH600269,,,,0.0,0.6666666666666667
2016-01-07,SH600270,,,,0.0,0.6666666666666667
2016-01-07,SH600271,,,,0.0,
2016-01-07,SH600272,,,,0.0,0.6666666666666667
2016-01-07,SH600273,,,,0.0,0.6666666666666667
2016-01-07,SH600275,,,,0.0,0.6666666666666667
2016-01-07,SH600276,,,,0.0,0.6666666666666667
2016-01-07,SH600277,,,,0.0,0.6666666666666667
2016-01-07,SH600278,,,,0.0,0.6666666666666667
2016-01-07,SH600279,,,,0.0,0.33333333333333337
2016-01-07,SH600280,,,,0.0,0.6666666666666667
2016-01-07,SH600281,,,,0.0,0.6666666666666667
2016-01-07,SH600282,,,,0.0,
2016-01-07,SH600283,,,,0.0,0.6666666666666667
2016-01-07,SH600284,,,,0.0,0.6666666666666667
2016-01-07,SH600285,,,,0.0,0.6666666666666667
2016-01-07,SH600287,,,,0.0,0.6666666666666667
2016-01-07,SH600288,,,,0.0,0.6666666666666667
2016-01-07,SH600289,,,,0.0,0.6666666666666667
2016-01-07,SH600290,,,,0.0,0.6666666666666667
2016-01-07,SH600291,,,,0.0,0.6666666666666667
2016-01-07,SH600292,,,,0.0,0.6666666666666667
2016-01-07,SH600293,,,,0.0,0.6666666666666667
2016-01-07,SH600295,,,,0.0,0.6666666666666667
2016-01-07,SH600297,,,,0.0,0.6666666666666667
2016-01-07,SH600298,,,,0.0,0.6666666666666667
2016-01-07,SH600299,,,,0.0,0.6666666666666667
2016-01-07,SH600300,,,,0.0,0.6666666666666667
2016-01-07,SH600301,,,,0.0,0.33333333333333337
2016-01-07,SH600302,,,,0.0,0.6666666666666667
2016-01-07,SH600303,,,,0.0,0.6666666666666667
2016-01-07,SH600305,,,,0.0,0.6666666666666667
2016-01-07,SH600306,,,,0.0,0.6666666666666667
2016-01-07,SH600307,,,,0.0,0.6666666666666667
2016-01-07,SH600308,,,,0.0,0.6666666666666667
2016-01-07,SH600309,,,,0.0,0.6666666666666667
2016-01-07,SH600310,,,,0.0,0.6666666666666667
